ResponseID,CampaignID,CustomerID,EmailOpened,CouponUsed,PurchaseCompleted,PurchaseAmount,ResponseDate
4914,5,1888,1,1,0,0.0,2024-10-22
4915,36,4867,1,1,1,165.38,2025-01-24
4916,10,259,1,1,0,0.0,2024-11-12
4917,30,4555,1,1,0,0.0,2026-02-08
4918,2,3192,1,0,1,81.38,2025-01-30
4919,9,4330,1,0,1,114.44,2024-09-19
4920,6,2312,1,1,1,133.56,2025-06-05
4921,8,3697,1,1,1,168.35,2025-09-01
4922,11,4525,1,1,0,0.0,2024-12-06
4923,25,4547,1,1,0,0.0,2025-04-11
4924,19,1220,1,1,1,85.24,2024-11-03
4925,11,3110,1,0,0,0.0,2026-02-01
4926,7,4456,1,0,1,179.57,2025-07-30
4927,40,2958,1,0,0,0.0,2026-07-24
4928,2,1684,1,1,0,0.0,2025-11-06
4929,5,1644,1,0,1,156.13,2025-04-28
4930,4,4905,1,0,0,0.0,2025-05-09
4931,15,3301,1,1,1,182.19,2025-08-25
4932,19,102,1,1,0,0.0,2025-03-07
4933,16,2827,1,0,1,112.48,2025-02-27
4934,37,3808,1,0,1,121.71,2026-01-23
4935,39,4671,1,0,0,0.0,2026-02-18
4936,39,467,1,0,0,0.0,2025-07-03
4937,35,3660,1,0,1,17.27,2026-07-11
4938,19,2488,1,1,0,0.0,2026-05-21
4939,33,1273,1,1,1,142.29,2025-12-24
4940,32,2761,1,1,1,72.88,2025-08-11
4941,11,2969,1,0,0,0.0,2024-10-11
4942,1,4949,1,1,1,234.28,2025-05-21
4943,8,1809,1,0,0,0.0,2024-09-22
4944,23,3463,1,0,1,115.22,2025-04-13
4945,33,48,1,0,1,38.04,2025-05-20
4946,26,53,1,0,0,0.0,2026-05-23
4947,31,458,1,0,0,0.0,2025-11-11
4948,19,160,1,0,0,0.0,2025-05-07
4949,3,4023,1,0,1,78.97,2025-09-19
4950,29,4300,1,0,0,0.0,2025-10-29
4951,35,1434,1,0,1,193.58,2025-10-11
4952,3,462,1,1,1,63.24,2025-12-04
4953,15,1579,1,1,1,127.8,2026-05-17
4954,4,3194,1,0,1,233.25,2026-05-14
4955,19,3253,1,0,0,0.0,2025-06-09
4956,7,4481,1,1,0,0.0,2025-11-14
4957,11,1468,1,0,1,19.22,2026-04-26
4958,30,4382,1,0,1,80.12,2024-11-30
4959,5,1961,1,1,0,0.0,2025-11-13
4960,6,4815,1,1,1,53.71,2026-04-25
4961,36,4087,1,1,0,0.0,2025-05-28
4962,12,915,1,0,0,0.0,2026-02-28
4963,20,2921,1,1,1,57.43,2025-05-14
4964,15,4935,1,0,0,0.0,2025-02-07
4965,4,2815,1,1,1,138.0,2025-10-21
4966,7,3053,1,0,0,0.0,2024-10-18
4967,9,4241,1,0,1,215.72,2024-10-18
4968,1,151,1,1,1,143.71,2025-10-30
4969,19,1453,1,1,0,0.0,2025-08-20
4970,28,3079,1,0,0,0.0,2025-07-10
4971,18,2536,1,1,0,0.0,2024-10-12
4972,36,4880,1,1,0,0.0,2026-04-30
4973,17,86,1,1,1,39.63,2024-08-30
4974,21,2355,1,1,1,54.44,2025-03-22
4975,12,2818,1,1,1,216.74,2025-05-30
4976,5,4308,1,1,1,202.01,2024-12-03
4977,5,4752,1,1,0,0.0,2026-05-26
4978,36,1801,1,1,0,0.0,2025-10-31
4979,3,194,1,1,0,0.0,2025-09-10
4980,26,279,1,0,1,191.2,2026-06-27
4981,22,540,1,1,1,53.34,2025-01-11
4982,8,1009,1,0,0,0.0,2025-03-20
4983,3,3933,1,0,0,0.0,2025-04-22
4984,2,971,1,1,1,121.98,2025-07-20
4985,2,2597,1,1,1,23.57,2026-03-07
4986,33,3407,1,0,1,101.19,2025-05-14
4987,40,3216,1,0,0,0.0,2024-08-15
4988,4,655,1,1,0,0.0,2025-09-22
4989,18,609,1,1,0,0.0,2024-12-22
4990,28,912,1,1,0,0.0,2026-01-25
4991,11,1533,1,0,0,0.0,2025-12-22
4992,13,2430,1,1,1,79.65,2026-06-04
4993,29,305,1,1,1,189.14,2025-06-22
4994,36,120,1,1,0,0.0,2025-03-26
4995,6,574,1,1,1,93.12,2026-02-12
4996,25,3857,1,0,1,20.84,2025-03-14
4997,6,3967,1,0,0,0.0,2025-10-20
4998,7,2110,1,0,1,180.49,2025-05-19
4999,30,1110,1,0,0,0.0,2024-12-24
5000,2,3135,1,0,0,0.0,2025-08-03
5001,23,800,1,1,0,0.0,2025-01-03
5002,14,3092,1,1,1,81.07,2024-12-07
5003,1,3062,1,0,1,45.11,2025-04-19
5004,18,3883,1,1,0,0.0,2025-06-26
5005,1,465,1,1,1,68.78,2025-05-25
5006,22,2146,1,1,0,0.0,2025-10-28
5007,18,2540,1,1,0,0.0,2025-07-30
5008,32,162,1,1,1,167.86,2025-01-12
5009,40,1809,1,1,1,115.16,2025-09-28
5010,36,3561,1,0,0,0.0,2026-06-05
5011,12,1063,1,1,1,36.31,2025-10-18
5012,37,2940,1,0,0,0.0,2025-06-10
5013,22,2856,1,0,0,0.0,2025-09-09
5014,8,1670,1,0,0,0.0,2025-11-27
5015,21,4647,1,0,0,0.0,2024-12-15
5016,12,4100,1,1,0,0.0,2025-01-08
5017,2,771,1,0,0,0.0,2025-12-31
5018,13,4612,1,0,0,0.0,2026-01-28
5019,37,480,1,1,0,0.0,2024-10-05
5020,24,3278,1,1,0,0.0,2024-12-21
5021,17,3160,1,0,1,16.19,2026-02-03
5022,4,2643,1,1,0,0.0,2025-06-29
5023,12,4044,1,0,1,113.72,2025-11-15
5024,34,2937,1,0,0,0.0,2026-02-24
5025,40,2425,1,1,0,0.0,2026-02-09
5026,23,4391,1,1,1,82.47,2025-11-12
5027,7,3745,1,1,1,238.97,2025-06-01
5028,28,4049,1,1,0,0.0,2024-10-28
5029,31,3859,1,0,0,0.0,2024-12-16
5030,12,1389,1,0,1,118.44,2025-11-07
5031,26,2274,1,0,1,198.7,2025-02-24
5032,32,4994,1,1,0,0.0,2025-06-17
5033,16,3812,1,1,1,215.0,2024-09-25
5034,34,3106,1,0,0,0.0,2025-10-29
5035,19,1614,1,1,1,244.68,2026-04-06
5036,24,2006,1,0,0,0.0,2025-11-02
5037,35,4697,1,0,1,21.61,2025-04-15
5038,21,4672,1,1,0,0.0,2024-10-01
5039,37,2781,1,0,1,108.41,2026-04-04
5040,16,200,1,0,0,0.0,2025-01-01
5041,19,3088,1,0,0,0.0,2026-05-27
5042,32,4127,1,0,1,151.74,2025-02-01
5043,15,4212,1,1,1,119.86,2025-12-22
5044,28,2258,1,1,1,135.56,2025-05-11
5045,31,4338,1,0,1,37.0,2026-06-27
5046,16,3665,1,0,0,0.0,2025-06-21
5047,22,3702,1,1,0,0.0,2024-08-05
5048,21,1544,1,0,1,12.87,2026-02-28
5049,6,886,1,1,1,22.67,2026-02-16
5050,30,1415,1,1,0,0.0,2026-06-30
5051,30,1333,1,1,0,0.0,2024-12-12
5052,32,4022,1,0,0,0.0,2025-10-21
5053,14,4355,1,1,1,45.61,2025-03-04
5054,18,549,1,0,1,163.89,2025-06-25
5055,29,159,1,1,0,0.0,2025-04-09
5056,36,349,1,1,0,0.0,2024-12-20
5057,23,244,1,0,1,180.39,2025-02-14
5058,18,4581,1,0,1,30.97,2025-08-12
5059,34,628,1,1,0,0.0,2026-05-02
5060,3,447,1,1,1,97.1,2025-04-28
5061,38,4391,1,1,0,0.0,2025-04-18
5062,25,1484,1,1,1,56.45,2025-10-18
5063,27,358,1,0,0,0.0,2025-12-26
5064,22,1600,1,0,0,0.0,2024-12-24
5065,6,1930,1,0,0,0.0,2026-03-19
5066,25,4671,1,1,0,0.0,2026-04-20
5067,25,4887,1,1,0,0.0,2025-08-31
5068,8,739,1,0,1,144.17,2025-03-07
5069,11,1917,1,1,0,0.0,2025-06-29
5070,20,3846,1,1,1,159.2,2025-07-01
5071,9,3838,1,1,0,0.0,2024-11-26
5072,25,1855,1,0,0,0.0,2025-02-27
5073,11,3424,1,1,0,0.0,2025-06-03
5074,33,2075,1,1,0,0.0,2025-02-20
5075,15,4676,1,0,0,0.0,2026-04-16
5076,30,4629,1,1,1,184.62,2025-03-31
5077,37,4514,1,0,1,195.77,2026-07-25
5078,32,3303,1,0,0,0.0,2026-06-26
5079,36,1092,1,1,0,0.0,2025-06-21
5080,28,3860,1,1,0,0.0,2025-10-06
5081,25,1913,1,1,0,0.0,2026-08-01
5082,28,2359,1,1,0,0.0,2025-11-08
5083,1,970,1,1,0,0.0,2025-10-29
5084,29,4683,1,0,0,0.0,2026-03-15
5085,21,1768,1,0,1,56.59,2025-04-06
5086,35,1574,1,1,0,0.0,2025-10-17
5087,2,3927,1,1,0,0.0,2026-01-22
5088,37,2971,1,1,0,0.0,2025-04-18
5089,4,3121,1,1,1,74.56,2025-01-16
5090,30,2547,1,1,1,225.53,2025-10-15
5091,23,3470,1,0,1,166.46,2025-10-27
5092,21,2222,1,1,0,0.0,2025-06-24
5093,5,2333,1,1,0,0.0,2025-11-26
5094,36,3786,1,0,0,0.0,2026-01-13
5095,21,4535,1,0,0,0.0,2025-05-05
5096,38,2721,1,1,1,240.51,2024-11-25
5097,4,611,1,0,1,42.52,2025-06-18
5098,12,414,1,0,1,45.55,2026-03-19
5099,18,2614,1,1,0,0.0,2026-05-08
5100,13,3317,1,0,1,138.17,2025-07-29
5101,18,2761,1,1,1,230.15,2026-03-21
5102,36,4040,1,0,1,62.07,2026-02-15
5103,36,277,1,1,1,130.96,2026-01-06
5104,12,168,1,1,0,0.0,2026-02-21
5105,33,4338,1,1,1,201.4,2026-04-11
5106,18,57,1,1,1,66.92,2024-08-04
5107,2,2627,1,0,1,28.31,2026-02-13
5108,5,3389,1,0,1,90.56,2024-08-24
5109,22,2420,1,0,0,0.0,2025-03-01
5110,25,1643,1,0,0,0.0,2025-12-19
5111,15,4013,1,0,0,0.0,2025-01-05
5112,38,1105,1,1,0,0.0,2025-09-08
5113,20,244,1,0,1,50.79,2026-06-07
5114,40,2297,1,1,0,0.0,2025-12-11
5115,25,8,1,1,0,0.0,2025-03-24
5116,5,4189,1,1,1,192.98,2025-06-16
5117,11,4599,1,0,1,122.86,2024-11-25
5118,4,4847,1,1,1,223.6,2026-06-04
5119,29,2724,1,0,1,156.18,2026-05-15
5120,30,2408,1,0,0,0.0,2024-12-21
5121,40,1337,1,0,0,0.0,2025-08-20
5122,2,198,1,0,0,0.0,2025-06-30
5123,15,3992,1,1,0,0.0,2025-04-17
5124,4,4710,1,1,0,0.0,2026-07-10
5125,36,1200,1,1,0,0.0,2026-04-17
5126,15,2587,1,0,1,114.03,2025-03-11
5127,23,3225,1,0,0,0.0,2024-10-18
5128,10,4169,1,0,1,147.58,2025-04-10
5129,39,493,1,1,0,0.0,2026-03-14
5130,13,920,1,0,1,174.42,2025-07-14
5131,13,2969,1,1,0,0.0,2026-03-01
5132,31,317,1,0,0,0.0,2025-07-24
5133,39,4805,1,0,0,0.0,2026-03-20
5134,5,3530,1,0,1,161.28,2025-07-12
5135,1,288,1,1,1,111.44,2025-09-19
5136,29,2657,1,0,0,0.0,2026-07-21
5137,29,3455,1,1,0,0.0,2024-12-30
5138,24,4549,1,1,0,0.0,2025-02-08
5139,35,4721,1,1,1,38.23,2025-07-24
5140,17,3930,1,0,0,0.0,2026-06-30
5141,6,1989,1,1,0,0.0,2025-02-08
5142,22,3473,1,0,1,216.49,2025-09-09
5143,24,2996,1,1,0,0.0,2026-01-12
5144,34,3826,1,0,1,112.74,2024-11-22
5145,38,114,1,0,0,0.0,2026-02-01
5146,36,817,1,1,0,0.0,2025-12-14
5147,25,2632,1,1,1,99.51,2025-02-24
5148,20,1079,1,1,0,0.0,2025-05-22
5149,4,3868,1,1,0,0.0,2024-09-28
5150,14,2785,1,1,1,195.14,2026-06-13
5151,34,864,1,0,0,0.0,2025-10-23
5152,26,2904,1,0,0,0.0,2025-07-13
5153,35,3301,1,0,1,65.29,2025-06-10
5154,26,3598,1,0,0,0.0,2024-09-30
5155,18,3667,1,0,1,14.97,2024-10-03
5156,26,4849,1,0,1,221.36,2025-05-22
5157,4,873,1,1,0,0.0,2024-08-17
5158,12,2029,1,1,0,0.0,2025-04-27
5159,39,3471,1,1,0,0.0,2026-03-16
5160,31,1907,1,0,0,0.0,2025-06-22
5161,3,4844,1,0,0,0.0,2025-07-03
5162,12,589,1,1,1,137.39,2026-06-19
5163,25,1988,1,0,0,0.0,2024-08-16
5164,2,1792,1,1,0,0.0,2024-12-03
5165,16,483,1,1,1,177.97,2025-04-22
5166,13,4262,1,1,0,0.0,2025-01-12
5167,39,595,1,1,0,0.0,2025-08-30
5168,1,2087,1,0,1,86.54,2026-04-21
5169,37,3008,1,0,1,25.31,2024-08-19
5170,40,3106,1,1,0,0.0,2024-09-03
5171,21,519,1,1,0,0.0,2025-12-05
5172,20,2825,1,0,1,232.74,2025-10-18
5173,25,4748,1,0,1,144.53,2025-04-19
5174,4,1348,1,0,0,0.0,2025-12-18
5175,38,1157,1,0,0,0.0,2026-06-20
5176,5,371,1,0,0,0.0,2026-05-29
5177,6,2833,1,0,1,95.44,2025-11-30
5178,33,3562,1,0,1,204.83,2025-06-15
5179,37,2302,1,1,1,143.51,2026-06-05
5180,13,483,1,1,1,213.12,2025-11-02
5181,17,1598,1,0,1,181.76,2026-05-06
5182,39,1586,1,0,0,0.0,2025-02-04
5183,14,38,1,1,0,0.0,2026-01-17
5184,6,589,1,0,0,0.0,2025-05-30
5185,29,3878,1,1,1,226.17,2025-09-02
5186,40,2228,1,0,0,0.0,2026-02-22
5187,6,2397,1,1,1,64.14,2026-04-12
5188,36,3401,1,0,0,0.0,2026-07-13
5189,26,626,1,1,0,0.0,2025-07-29
5190,19,3661,1,0,0,0.0,2026-03-03
5191,34,1077,1,0,1,146.89,2025-03-16
5192,32,3637,1,1,0,0.0,2025-09-05
5193,14,147,1,1,1,124.04,2025-08-06
5194,1,3905,1,1,1,178.95,2024-12-10
5195,33,2963,1,0,1,107.62,2026-07-18
5196,26,3671,1,0,0,0.0,2025-03-19
5197,18,108,1,1,1,114.58,2026-05-29
5198,18,2177,1,0,0,0.0,2025-10-02
5199,29,3897,1,0,1,198.12,2026-06-11
5200,18,1002,1,0,0,0.0,2025-02-25
5201,32,3086,1,0,0,0.0,2024-12-17
5202,17,2892,1,0,1,78.73,2025-08-26
5203,26,4645,1,1,0,0.0,2025-06-17
5204,21,1375,1,1,0,0.0,2025-06-21
5205,8,291,1,0,1,105.14,2025-10-16
5206,9,551,1,1,0,0.0,2026-06-22
5207,5,408,1,1,1,104.0,2024-12-14
5208,10,3980,1,1,1,29.4,2026-07-31
5209,35,1371,1,0,1,211.07,2025-11-14
5210,30,4205,1,1,1,134.25,2025-10-10
5211,32,2432,1,1,1,165.73,2024-11-19
5212,8,4976,1,0,0,0.0,2025-03-27
5213,6,601,1,1,0,0.0,2026-02-08
5214,30,2009,1,0,1,129.34,2024-08-16
5215,3,792,1,1,0,0.0,2024-08-07
5216,10,607,1,1,1,174.39,2025-05-21
5217,23,947,1,0,1,12.42,2026-03-10
5218,13,2043,1,0,1,102.0,2026-04-24
5219,38,1234,1,1,1,107.38,2025-10-18
5220,28,3378,1,1,0,0.0,2026-02-03
5221,18,4525,1,1,0,0.0,2025-09-21
5222,29,685,1,1,1,77.88,2025-01-14
5223,20,4485,1,1,0,0.0,2026-07-02
5224,7,1717,1,0,1,115.11,2025-03-19
5225,9,4731,1,1,0,0.0,2024-08-04
5226,24,4193,1,1,0,0.0,2025-03-04
5227,14,2501,1,1,0,0.0,2026-03-09
5228,27,323,1,1,0,0.0,2024-08-06
5229,30,3724,1,0,0,0.0,2025-12-15
5230,25,2705,1,1,0,0.0,2026-01-19
5231,7,1476,1,1,0,0.0,2026-05-28
5232,26,1112,1,0,0,0.0,2025-07-02
5233,14,2183,1,0,0,0.0,2026-03-27
5234,6,1616,1,0,0,0.0,2024-09-30
5235,40,899,1,1,1,190.53,2025-07-17
5236,10,405,1,1,0,0.0,2026-06-22
5237,6,2945,1,1,0,0.0,2025-11-17
5238,2,3279,1,0,1,74.28,2026-04-09
5239,1,4246,1,0,0,0.0,2026-02-01
5240,22,2796,1,0,0,0.0,2026-05-20
5241,23,2782,1,0,1,162.58,2025-02-22
5242,27,3847,1,0,1,247.89,2025-06-01
5243,4,3404,1,0,1,217.95,2026-04-18
5244,1,1745,1,0,0,0.0,2025-05-06
5245,28,1485,1,0,1,12.78,2025-09-29
5246,33,912,1,0,0,0.0,2025-02-20
5247,12,4680,1,1,0,0.0,2026-06-26
5248,11,3857,1,1,0,0.0,2025-02-04
5249,1,828,1,1,1,13.57,2025-02-03
5250,6,1199,1,0,1,106.35,2025-07-28
5251,33,3529,1,0,0,0.0,2026-01-08
5252,12,4923,1,1,0,0.0,2026-06-25
5253,8,4042,1,0,0,0.0,2025-03-09
5254,31,767,1,0,0,0.0,2025-09-12
5255,1,1235,1,1,1,212.99,2025-10-17
5256,5,1253,1,0,0,0.0,2024-10-21
5257,32,239,1,1,1,54.01,2025-07-15
5258,39,4764,1,0,1,37.58,2025-02-13
5259,40,2243,1,0,0,0.0,2025-06-25
5260,33,458,1,0,0,0.0,2025-11-07
5261,23,3951,1,0,1,115.58,2025-09-29
5262,26,183,1,0,1,145.01,2026-01-13
5263,21,3157,1,0,1,149.63,2025-01-09
5264,39,2961,1,0,1,159.02,2026-03-25
5265,24,1382,1,1,0,0.0,2026-03-17
5266,28,4639,1,1,1,183.07,2025-05-31
5267,31,3894,1,1,1,50.67,2025-06-24
5268,34,718,1,0,0,0.0,2025-05-20
5269,33,861,1,1,1,226.58,2024-11-23
5270,36,3414,1,1,0,0.0,2026-01-25
5271,9,667,1,1,0,0.0,2024-09-08
5272,19,355,1,1,1,107.79,2025-03-28
5273,2,229,1,0,1,35.29,2026-06-20
5274,5,1160,1,0,0,0.0,2025-05-19
5275,18,2325,1,1,1,123.26,2026-04-05
5276,10,1360,1,0,0,0.0,2024-12-16
5277,10,603,1,0,0,0.0,2026-04-08
5278,14,4183,1,0,1,136.2,2025-04-10
5279,10,2158,1,0,0,0.0,2024-11-08
5280,17,4828,1,1,1,210.14,2025-08-31
5281,5,447,1,1,1,114.07,2025-01-06
5282,19,2051,1,0,1,121.62,2025-02-05
5283,5,4782,1,0,0,0.0,2024-12-28
5284,37,3595,1,0,1,223.19,2025-04-13
5285,27,3478,1,1,1,195.43,2025-10-04
5286,1,1857,1,1,0,0.0,2025-04-18
5287,4,3004,1,1,1,85.27,2024-11-11
5288,7,2923,1,1,1,159.51,2025-12-19
5289,4,515,1,1,0,0.0,2025-02-11
5290,17,4810,1,1,1,180.6,2025-06-12
5291,30,356,1,1,1,193.14,2026-04-07
5292,28,2342,1,1,0,0.0,2025-03-09
5293,20,174,1,1,1,226.92,2025-02-23
5294,9,1265,1,0,0,0.0,2026-05-25
5295,17,2182,1,1,1,182.36,2026-06-22
5296,24,1659,1,1,0,0.0,2025-10-14
5297,10,1415,1,1,1,192.02,2025-06-12
5298,4,829,1,1,0,0.0,2026-03-29
5299,36,1089,1,0,1,36.67,2025-09-18
5300,29,384,1,0,1,43.42,2025-05-10
5301,22,4698,1,0,0,0.0,2026-06-15
5302,25,2363,1,1,0,0.0,2025-10-03
5303,27,4910,1,0,0,0.0,2026-05-30
5304,35,3635,1,0,1,85.29,2025-02-04
5305,31,4928,1,1,0,0.0,2024-12-16
5306,24,4690,1,1,0,0.0,2026-03-06
5307,30,1427,1,1,1,214.82,2025-12-20
5308,34,3036,1,0,1,157.11,2025-11-29
5309,6,2775,1,1,1,142.82,2025-11-29
5310,28,341,1,0,1,36.24,2025-05-23
5311,18,271,1,1,1,103.38,2026-01-04
5312,19,1775,1,0,1,19.93,2025-09-06
5313,38,4442,1,0,1,171.75,2024-10-23
5314,18,4978,1,0,1,115.34,2025-05-24
5315,2,43,1,1,0,0.0,2026-05-29
5316,14,637,1,1,0,0.0,2024-09-25
5317,11,3067,1,1,0,0.0,2026-07-15
5318,28,4500,1,0,0,0.0,2025-04-20
5319,34,4829,1,1,1,28.6,2026-05-02
5320,22,2958,1,0,0,0.0,2026-02-14
5321,40,592,1,1,1,157.85,2025-05-27
5322,25,357,1,0,1,55.31,2025-12-28
5323,16,3280,1,0,1,168.64,2025-08-24
5324,33,2552,1,0,0,0.0,2026-06-14
5325,16,1972,1,1,0,0.0,2024-11-01
5326,13,4819,1,0,0,0.0,2025-04-10
5327,33,204,1,1,0,0.0,2025-11-12
5328,6,3555,1,0,0,0.0,2025-03-09
5329,29,153,1,1,0,0.0,2026-01-31
5330,9,2968,1,0,1,235.95,2024-12-08
5331,25,3367,1,1,1,78.22,2024-09-07
5332,23,689,1,0,0,0.0,2024-10-25
5333,11,945,1,0,1,235.02,2024-12-28
5334,31,2972,1,1,1,112.21,2025-03-27
5335,18,647,1,1,1,80.47,2024-12-01
5336,33,1534,1,0,0,0.0,2026-02-27
5337,39,3673,1,0,1,74.79,2026-07-22
5338,40,3497,1,1,1,211.76,2024-11-27
5339,37,1155,1,1,0,0.0,2024-11-12
5340,31,3084,1,1,0,0.0,2025-03-30
5341,25,3052,1,1,0,0.0,2026-01-26
5342,11,1725,1,0,0,0.0,2024-10-17
5343,13,746,1,1,0,0.0,2026-03-12
5344,17,3060,1,0,0,0.0,2025-03-07
5345,31,2993,1,0,0,0.0,2024-11-23
5346,22,1602,1,0,0,0.0,2026-06-17
5347,24,1591,1,1,0,0.0,2026-03-09
5348,12,3082,1,1,1,153.0,2024-11-04
5349,27,2552,1,0,0,0.0,2026-07-03
5350,6,2600,1,0,0,0.0,2025-03-27
5351,18,1701,1,1,0,0.0,2025-07-31
5352,25,1767,1,1,0,0.0,2026-04-23
5353,2,1998,1,1,1,175.6,2025-02-03
5354,1,2244,1,0,0,0.0,2024-10-14
5355,30,4801,1,0,1,53.13,2025-09-13
5356,12,4591,1,1,0,0.0,2025-10-01
5357,12,1071,1,1,1,206.44,2025-10-05
5358,13,3843,1,1,1,46.07,2024-09-06
5359,37,738,1,0,0,0.0,2026-07-04
5360,21,3489,1,1,1,131.08,2024-10-03
5361,5,3311,1,1,0,0.0,2024-12-28
5362,17,2298,1,1,1,12.52,2024-11-10
5363,2,4585,1,0,1,33.66,2026-03-24
5364,21,4571,1,0,0,0.0,2025-06-15
5365,39,129,1,1,0,0.0,2026-03-15
5366,2,3589,1,1,1,185.53,2025-06-02
5367,16,3679,1,0,1,88.78,2026-07-25
5368,13,1511,1,0,0,0.0,2025-03-31
5369,27,1027,1,1,0,0.0,2024-08-22
5370,30,566,1,0,0,0.0,2025-01-05
5371,4,2476,1,0,0,0.0,2026-05-13
5372,15,4165,1,0,0,0.0,2026-07-19
5373,23,1224,1,0,1,170.28,2025-11-06
5374,2,2029,1,0,0,0.0,2025-08-26
5375,36,4909,1,1,1,202.58,2026-07-09
5376,19,629,1,0,1,217.48,2024-09-05
5377,12,1717,1,1,1,247.46,2025-12-14
5378,15,131,1,1,0,0.0,2025-08-21
5379,29,523,1,0,1,100.02,2026-03-15
5380,28,4365,1,0,1,167.78,2025-09-06
5381,21,356,1,0,0,0.0,2026-04-05
5382,39,3024,1,1,1,161.18,2025-09-16
5383,8,2905,1,1,0,0.0,2026-02-03
5384,31,1098,1,0,1,100.32,2026-01-25
5385,18,2362,1,1,1,100.22,2026-02-03
5386,8,4542,1,0,1,186.45,2026-03-01
5387,7,4902,1,0,0,0.0,2025-08-25
5388,6,1800,1,0,0,0.0,2026-07-08
5389,31,202,1,1,0,0.0,2025-08-23
5390,28,3604,1,1,1,235.31,2024-09-10
5391,2,3940,1,0,1,105.77,2026-04-02
5392,29,3807,1,0,0,0.0,2025-05-11
5393,38,66,1,0,1,232.06,2025-05-09
5394,24,1182,1,1,0,0.0,2025-03-18
5395,21,3402,1,1,1,130.1,2025-04-13
5396,22,2837,1,1,1,96.45,2024-09-05
5397,29,4642,1,0,0,0.0,2024-12-02
5398,2,2639,1,1,1,126.31,2025-01-12
5399,1,2628,1,1,1,15.17,2025-04-23
5400,18,2620,1,0,0,0.0,2026-04-05
5401,6,3321,1,0,1,231.28,2026-04-21
5402,35,1796,1,0,0,0.0,2025-11-30
5403,4,302,1,0,0,0.0,2024-09-27
5404,27,4908,1,1,0,0.0,2024-08-27
5405,23,154,1,1,1,50.93,2026-02-04
5406,7,216,1,1,0,0.0,2025-09-02
5407,16,3526,1,1,0,0.0,2025-01-03
5408,12,4813,1,0,1,157.48,2026-04-13
5409,25,1104,1,1,1,133.45,2025-08-18
5410,1,4628,1,1,0,0.0,2026-05-04
5411,39,1043,1,1,0,0.0,2026-07-28
5412,34,3286,1,1,0,0.0,2024-09-02
5413,6,1439,1,1,0,0.0,2025-07-29
5414,10,4448,1,1,1,217.54,2024-08-30
5415,12,28,1,1,1,228.33,2025-05-19
5416,30,1243,1,0,1,198.87,2025-04-18
5417,39,2078,1,0,1,141.28,2024-12-22
5418,29,1739,1,0,1,193.67,2024-10-04
5419,9,2445,1,1,1,169.65,2024-09-08
5420,14,4966,1,0,0,0.0,2024-09-11
5421,9,375,1,1,1,154.59,2025-11-07
5422,18,4421,1,0,1,139.93,2025-03-07
5423,33,884,1,1,1,248.48,2026-01-06
5424,5,4168,1,1,0,0.0,2025-05-25
5425,4,1348,1,1,0,0.0,2026-05-17
5426,39,4970,1,1,0,0.0,2025-03-04
5427,18,16,1,0,1,156.32,2024-10-24
5428,6,3871,1,0,0,0.0,2026-03-13
5429,10,850,1,0,1,63.88,2026-01-01
5430,29,2301,1,1,1,131.37,2025-05-17
5431,28,1899,1,1,1,243.71,2025-08-03
5432,38,4810,1,0,0,0.0,2025-07-28
5433,32,3936,1,1,1,222.33,2025-03-12
5434,32,1608,1,1,0,0.0,2025-04-17
5435,13,1356,1,1,1,72.75,2026-01-09
5436,25,1756,1,0,1,80.12,2025-10-14
5437,30,4954,1,0,0,0.0,2025-06-16
5438,35,178,1,0,1,181.03,2024-12-12
5439,13,1434,1,0,0,0.0,2025-05-15
5440,34,1125,1,1,0,0.0,2026-03-13
5441,29,1096,1,1,0,0.0,2024-11-29
5442,23,242,1,1,1,189.06,2025-07-25
5443,28,4861,1,1,0,0.0,2025-11-04
5444,3,3009,1,0,0,0.0,2024-09-04
5445,24,3662,1,1,0,0.0,2026-04-26
5446,28,2176,1,1,1,210.94,2025-09-21
5447,26,981,1,1,0,0.0,2025-10-03
5448,31,3944,1,1,1,191.6,2024-12-02
5449,3,553,1,1,1,242.3,2025-10-23
5450,36,495,1,1,1,17.95,2024-11-01
5451,7,2739,1,1,0,0.0,2025-04-08
5452,37,2798,1,0,0,0.0,2026-06-04
5453,28,1613,1,0,1,76.35,2026-03-27
5454,18,3540,1,1,0,0.0,2025-11-24
5455,26,3064,1,0,0,0.0,2025-08-26
5456,26,2280,1,1,1,82.05,2024-08-22
5457,24,472,1,1,0,0.0,2025-03-09
5458,15,3523,1,1,0,0.0,2025-02-27
5459,20,2267,1,0,0,0.0,2025-05-27
5460,36,4195,1,1,1,179.52,2026-01-13
5461,24,1483,1,1,1,44.03,2026-02-08
5462,21,1102,1,0,0,0.0,2024-11-21
5463,30,572,1,0,0,0.0,2025-06-22
5464,30,550,1,0,1,61.22,2025-12-03
5465,4,4724,1,0,1,36.86,2025-05-26
5466,20,3818,1,1,0,0.0,2025-05-01
5467,8,2811,1,1,0,0.0,2026-02-21
5468,9,3608,1,0,1,77.73,2025-04-18
5469,17,4641,1,1,0,0.0,2025-07-09
5470,21,1565,1,0,1,214.21,2025-11-03
5471,28,2559,1,1,0,0.0,2026-02-23
5472,7,3041,1,1,0,0.0,2024-10-13
5473,1,429,1,0,0,0.0,2025-05-28
5474,3,3790,1,1,0,0.0,2026-03-13
5475,38,2804,1,1,1,236.94,2026-01-24
